municipio.x,codigo_ibge,regiao_administrativa,regiao_de_governo,regiao_metropolitana,aglomeracoes_urbanas,rm_au,municipio,ano,populacao,populacao_masculina,populacao_feminina,razao_de_sexos,populacao_urbana,populacao_rural,grau_urbanizacao_porcentagem
CAMPINAS,3509502,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Campinas,2014,1123241,541855,581386,93.2,1103926,19315,98.28
CAMPINAS,3509502,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Campinas,2015,1134546,547345,587201,93.21,1115037,19509,98.28
CAMPINAS,3509502,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Campinas,2016,1142620,551266,591354,93.22,1122972,19648,98.28
CAMPINAS,3509502,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Campinas,2017,1150753,555215,595538,93.23,1130965,19788,98.28
CAMPINAS,3509502,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Campinas,2018,1158944,559193,599751,93.24,1139015,19929,98.28
CAMPO LIMPO PAULISTA,3509601,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Campo Limpo Paulista,2014,77669,38124,39545,96.41,77669,-,100
CAMPO LIMPO PAULISTA,3509601,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Campo Limpo Paulista,2015,78619,38580,40039,96.36,78619,-,100
CAMPO LIMPO PAULISTA,3509601,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Campo Limpo Paulista,2016,79446,38978,40468,96.32,79446,-,100
CAMPO LIMPO PAULISTA,3509601,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Campo Limpo Paulista,2017,80282,39380,40902,96.28,80282,-,100
CAMPO LIMPO PAULISTA,3509601,Região Administrativa de Campinas,Região de Governo de Jundiaí,-,Aglomeração Urbana de Jundiaí,Aglomeração Urbana de Jundiaí,Campo Limpo Paulista,2018,81126,39786,41340,96.24,81126,-,100
CAMPOS DO JORDÃO,3509700,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Campos do Jordão,2014,48746,23791,24955,95.34,48442,304,99.38
CAMPOS DO JORDÃO,3509700,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Campos do Jordão,2015,48997,23895,25102,95.19,48691,306,99.38
CAMPOS DO JORDÃO,3509700,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Campos do Jordão,2016,49219,23989,25230,95.08,48912,307,99.38
CAMPOS DO JORDÃO,3509700,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Campos do Jordão,2017,49442,24084,25358,94.98,49134,308,99.38
CAMPOS DO JORDÃO,3509700,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Campos do Jordão,2018,49666,24179,25487,94.87,49356,310,99.38
CANAS,3509957,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Canas,2014,4660,2354,2306,102.08,4407,253,94.57
CANAS,3509957,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Canas,2015,4733,2389,2344,101.92,4492,241,94.91
CANAS,3509957,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Canas,2016,4797,2419,2378,101.72,4567,230,95.21
CANAS,3509957,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Canas,2017,4862,2449,2413,101.49,4643,219,95.5
CANAS,3509957,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Canas,2018,4929,2480,2449,101.27,4719,210,95.74
CAPELA DO ALTO,3510302,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Capela do Alto,2014,18696,9612,9084,105.81,15798,2898,84.5
CAPELA DO ALTO,3510302,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Capela do Alto,2015,19006,9765,9241,105.67,16135,2871,84.89
CAPELA DO ALTO,3510302,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Capela do Alto,2016,19304,9911,9393,105.51,16462,2842,85.28
CAPELA DO ALTO,3510302,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Capela do Alto,2017,19606,10059,9547,105.36,16794,2812,85.66
CAPELA DO ALTO,3510302,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Capela do Alto,2018,19913,10209,9704,105.2,17130,2783,86.02
CAPIVARI,3510401,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Capivari,2014,50847,25445,25402,100.17,48976,1871,96.32
CAPIVARI,3510401,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Capivari,2015,51447,25734,25713,100.08,49709,1738,96.62
CAPIVARI,3510401,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Capivari,2016,51993,25998,25995,100.01,50368,1625,96.87
CAPIVARI,3510401,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Capivari,2017,52543,26264,26279,99.94,51015,1528,97.09
CAPIVARI,3510401,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Capivari,2018,53100,26533,26567,99.87,51653,1447,97.27
CARAGUATATUBA,3510500,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Caraguatatuba,2014,107271,52927,54344,97.39,103029,4242,96.05
CARAGUATATUBA,3510500,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Caraguatatuba,2015,108998,53722,55276,97.19,104734,4264,96.09
CARAGUATATUBA,3510500,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Caraguatatuba,2016,110384,54359,56025,97.03,106111,4273,96.13
CARAGUATATUBA,3510500,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Caraguatatuba,2017,111787,55004,56783,96.87,107505,4282,96.17
CARAGUATATUBA,3510500,Região Administrativa de São José dos Campos,Região de Governo de Caraguatatuba,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Caraguatatuba,2018,113208,55656,57552,96.71,108916,4292,96.21
CARAPICUÍBA,3510609,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Carapicuíba,2014,380414,184691,195723,94.36,380414,-,100
CARAPICUÍBA,3510609,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Carapicuíba,2015,383226,186091,197135,94.4,383226,-,100
CARAPICUÍBA,3510609,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Carapicuíba,2016,385474,187191,198283,94.41,385474,-,100
CARAPICUÍBA,3510609,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Carapicuíba,2017,387735,188297,199438,94.41,387735,-,100
CARAPICUÍBA,3510609,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Carapicuíba,2018,390010,189410,200600,94.42,390010,-,100
CERQUILHO,3511508,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cerquilho,2014,42560,21069,21491,98.04,40358,2202,94.83
CERQUILHO,3511508,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cerquilho,2015,43355,21456,21899,97.98,41112,2243,94.83
CERQUILHO,3511508,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cerquilho,2016,43949,21745,22204,97.93,41675,2274,94.83
CERQUILHO,3511508,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cerquilho,2017,44552,22038,22514,97.89,42247,2305,94.83
CERQUILHO,3511508,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cerquilho,2018,45164,22336,22828,97.84,42827,2337,94.83
CESÁRIO LANGE,3511607,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cesário Lange,2014,16311,8445,7866,107.36,11013,5298,67.52
CESÁRIO LANGE,3511607,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cesário Lange,2015,16516,8547,7969,107.25,11151,5365,67.52
CESÁRIO LANGE,3511607,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cesário Lange,2016,16659,8617,8042,107.15,11248,5411,67.52
CESÁRIO LANGE,3511607,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cesário Lange,2017,16805,8688,8117,107.03,11346,5459,67.52
CESÁRIO LANGE,3511607,Região Administrativa de Sorocaba,Região de Governo de Itapetininga,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Cesário Lange,2018,16951,8760,8191,106.95,11445,5506,67.52
CHARQUEADA,3511706,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Charqueada,2014,15843,8050,7793,103.3,14423,1420,91.04
CHARQUEADA,3511706,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Charqueada,2015,16043,8146,7897,103.15,14617,1426,91.11
CHARQUEADA,3511706,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Charqueada,2016,16217,8230,7987,103.04,14788,1429,91.19
CHARQUEADA,3511706,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Charqueada,2017,16394,8315,8079,102.92,14962,1432,91.27
CHARQUEADA,3511706,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Charqueada,2018,16571,8400,8171,102.8,15136,1435,91.34
CONCHAL,3512209,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Conchal,2014,26069,13151,12918,101.8,24921,1148,95.6
CONCHAL,3512209,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Conchal,2015,26288,13254,13034,101.69,25190,1098,95.82
CONCHAL,3512209,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Conchal,2016,26484,13345,13139,101.57,25432,1052,96.03
CONCHAL,3512209,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Conchal,2017,26682,13437,13245,101.45,25672,1010,96.21
CONCHAL,3512209,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Conchal,2018,26881,13529,13352,101.33,25910,971,96.39
CORDEIRÓPOLIS,3512407,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Cordeirópolis,2014,22457,11277,11180,100.87,20171,2286,89.82
CORDEIRÓPOLIS,3512407,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Cordeirópolis,2015,22824,11457,11367,100.79,20500,2324,89.82
CORDEIRÓPOLIS,3512407,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Cordeirópolis,2016,23123,11605,11518,100.76,20769,2354,89.82
CORDEIRÓPOLIS,3512407,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Cordeirópolis,2017,23425,11755,11670,100.73,21040,2385,89.82
CORDEIRÓPOLIS,3512407,Região Administrativa de Campinas,Região de Governo de Limeira,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Cordeirópolis,2018,23732,11907,11825,100.69,21316,2416,89.82
CORUMBATAÍ,3512704,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Corumbataí,2014,3910,1980,1930,102.59,2247,1663,57.47
CORUMBATAÍ,3512704,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Corumbataí,2015,3919,1981,1938,102.22,2286,1633,58.33
CORUMBATAÍ,3512704,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Corumbataí,2016,3928,1983,1945,101.95,2324,1604,59.16
CORUMBATAÍ,3512704,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Corumbataí,2017,3936,1985,1951,101.74,2362,1574,60.01
CORUMBATAÍ,3512704,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Corumbataí,2018,3945,1987,1958,101.48,2400,1545,60.84
COSMÓPOLIS,3512803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Cosmópolis,2014,63942,31878,32064,99.42,59384,4558,92.87
COSMÓPOLIS,3512803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Cosmópolis,2015,65328,32546,32782,99.28,60672,4656,92.87
COSMÓPOLIS,3512803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Cosmópolis,2016,66478,33100,33378,99.17,61740,4738,92.87
COSMÓPOLIS,3512803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Cosmópolis,2017,67647,33663,33984,99.06,62825,4822,92.87
COSMÓPOLIS,3512803,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Cosmópolis,2018,68838,34236,34602,98.94,63931,4907,92.87
COTIA,3513009,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Cotia,2014,219888,107616,112272,95.85,219888,-,100
COTIA,3513009,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Cotia,2015,224980,110103,114877,95.84,224980,-,100
COTIA,3513009,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Cotia,2016,229300,112211,117089,95.83,229300,-,100
